Head,Neck,Right Shoulder,Right Elbow,Right Wrist,Left Shoulder,Left Elbow,Left Wrist,Right Hip,Right Knee,Right Ankle,Left Hip,Left Knee,Left Ankle,Chest
"(422, 187)","(406, 229)","(406, 240)","(453, 271)","(453, 229)","(406, 240)","(453, 271)","(453, 229)","(360, 302)","(422, 323)","(391, 375)","(360, 292)","(422, 313)","(375, 354)","(391, 271)"
"(422, 187)","(422, 219)","(406, 240)","(453, 260)","(453, 229)","(406, 229)","(438, 260)","(453, 229)","(360, 292)","(422, 323)","(391, 375)","(360, 292)","(422, 323)","(375, 354)","(391, 271)"
"(422, 177)","(422, 219)","(406, 229)","(453, 260)","(453, 219)","(422, 229)","(453, 260)","(453, 219)","(360, 292)","(422, 323)","(391, 375)","(360, 292)","(422, 323)","(391, 365)","(391, 260)"
"(422, 177)","(406, 208)","(406, 229)","(453, 250)","(453, 219)","(406, 219)","(422, 208)","(453, 219)","(360, 281)","(422, 323)","(391, 375)","(360, 281)","(406, 323)","(391, 365)","(391, 260)"
"(422, 166)","(422, 208)","(406, 219)","(453, 250)","(453, 208)","(406, 219)","(453, 250)","(453, 208)","(360, 281)","(422, 323)","(391, 375)","(360, 281)","(406, 313)","(391, 365)","(391, 250)"
"(422, 156)","(406, 198)","(406, 219)","(453, 240)","(453, 208)","(406, 208)","(422, 198)","(453, 208)","(360, 271)","(422, 313)","(391, 375)","(360, 271)","(406, 313)","(391, 365)","(391, 240)"
"(422, 156)","(406, 187)","(406, 208)","(453, 229)","(453, 198)","(406, 208)","(438, 240)","(453, 198)","(360, 271)","(422, 313)","(391, 375)","(360, 271)","(406, 313)","(391, 365)","(391, 240)"
"(422, 146)","(406, 187)","(406, 208)","(453, 229)","(453, 187)","(406, 198)","(453, 229)","(453, 187)","(360, 260)","(406, 313)","(391, 375)","(360, 260)","(406, 313)","(391, 365)","(391, 229)"
"(422, 146)","(406, 177)","(406, 198)","(453, 219)","(453, 187)","(406, 187)","(422, 187)","(453, 187)","(360, 260)","(406, 313)","(391, 375)","(360, 260)","(406, 313)","(391, 354)","(391, 229)"
"(406, 135)","(406, 177)","(406, 187)","(453, 219)","(438, 177)","(406, 187)","(453, 219)","(453, 177)","(360, 260)","(406, 313)","(391, 375)","(360, 250)","(406, 313)","(391, 365)","(391, 219)"
"(406, 125)","(406, 166)","(406, 187)","(453, 208)","(438, 177)","(406, 187)","(453, 208)","(453, 177)","(360, 250)","(406, 313)","(391, 375)","(360, 250)","(406, 313)","(391, 365)","(391, 219)"
"(406, 125)","(406, 166)","(406, 177)","(453, 208)","(438, 166)","(422, 177)","(453, 208)","(453, 166)","(375, 250)","(406, 313)","(391, 375)","(375, 250)","(406, 302)","(391, 365)","(391, 219)"
"(406, 125)","(406, 156)","(406, 177)","(453, 198)","(438, 166)","(391, 177)","(453, 198)","(438, 166)","(375, 250)","(406, 313)","(391, 375)","(375, 250)","(406, 302)","(391, 365)","(391, 208)"
"(406, 114)","(406, 156)","(406, 177)","(438, 198)","(438, 156)","(406, 166)","(453, 198)","(438, 166)","(375, 250)","(391, 302)","(391, 375)","(375, 240)","(406, 302)","(391, 365)","(391, 208)"
"(406, 114)","(406, 156)","(391, 166)","(438, 198)","(438, 156)","(406, 166)","(453, 198)","(438, 166)","(375, 240)","(391, 302)","(391, 375)","(375, 240)","(391, 302)","(391, 365)","(391, 208)"
"(406, 114)","(406, 156)","(391, 166)","(438, 187)","(438, 156)","(406, 166)","(438, 198)","(438, 166)","(375, 240)","(391, 302)","(391, 375)","(375, 240)","(391, 302)","(391, 365)","(391, 208)"
"(391, 114)","(406, 156)","(391, 166)","(438, 187)","(438, 156)","(406, 166)","(453, 187)","(438, 156)","(375, 240)","(391, 302)","(391, 375)","(375, 240)","(391, 302)","(391, 365)","(391, 208)"
"(391, 114)","(406, 146)","(391, 166)","(438, 187)","(438, 156)","(422, 156)","(453, 187)","(438, 156)","(375, 240)","(391, 302)","(391, 375)","(391, 240)","(391, 302)","(391, 354)","(391, 208)"
"(391, 114)","(406, 146)","(391, 166)","(438, 187)","(438, 156)","(422, 156)","(453, 187)","(438, 156)","(391, 240)","(391, 302)","(391, 375)","(391, 240)","(391, 302)","(391, 354)","(391, 208)"
"(391, 114)","(406, 146)","(391, 166)","(438, 187)","(438, 156)","(422, 156)","(453, 187)","(438, 156)","(391, 240)","(391, 302)","(391, 375)","(391, 240)","(391, 302)","(391, 354)","(391, 208)"
"(391, 114)","(406, 146)","(391, 166)","(438, 187)","(438, 156)","(422, 156)","(453, 187)","(438, 156)","(391, 240)","(391, 302)","(391, 375)","(391, 240)","(391, 302)","(391, 354)","(391, 198)"
"(391, 114)","(406, 146)","(391, 166)","(438, 187)","(438, 156)","(422, 156)","(438, 187)","(438, 156)","(391, 240)","(391, 302)","(391, 375)","(391, 240)","(391, 302)","(391, 354)","(391, 198)"
"(391, 114)","(391, 146)","(391, 166)","(438, 187)","(438, 156)","(406, 166)","(438, 198)","(438, 166)","(391, 240)","(391, 302)","(391, 375)","(391, 240)","(391, 302)","(391, 354)","(391, 198)"
"(391, 114)","(391, 146)","(391, 166)","(438, 187)","(438, 156)","(406, 166)","(438, 198)","(438, 166)","(391, 240)","(391, 302)","(391, 375)","(391, 240)","(391, 302)","(391, 354)","(391, 208)"
"(391, 114)","(406, 146)","(391, 166)","(438, 187)","(422, 156)","(422, 156)","(438, 198)","(438, 166)","(391, 240)","(391, 302)","(391, 375)","(391, 240)","(391, 302)","(391, 354)","(391, 198)"
"(391, 114)","(406, 146)","(391, 166)","(438, 187)","(422, 156)","(422, 156)","(438, 198)","(438, 166)","(391, 240)","(391, 302)","(391, 375)","(391, 240)","(391, 302)","(391, 354)","(391, 198)"
"(391, 114)","(391, 146)","(391, 166)","(438, 187)","(422, 156)","(422, 156)","(438, 198)","(438, 166)","(391, 240)","(391, 302)","(391, 375)","(391, 240)","(391, 302)","(391, 354)","(391, 198)"
"(391, 114)","(391, 146)","(391, 166)","(438, 187)","(422, 156)","(422, 156)","(438, 198)","(438, 166)","(391, 240)","(391, 302)","(391, 375)","(391, 240)","(391, 302)","(391, 354)","(391, 198)"
"(391, 114)","(391, 146)","(391, 166)","(438, 187)","(422, 156)","(422, 156)","(438, 198)","(438, 166)","(391, 240)","(391, 302)","(391, 375)","(391, 240)","(391, 302)","(391, 354)","(391, 198)"
"(391, 114)","(391, 146)","(391, 166)","(438, 187)","(422, 156)","(422, 156)","(438, 198)","(438, 166)","(391, 240)","(391, 302)","(391, 375)","(391, 240)","(391, 302)","(391, 354)","(391, 198)"
"(391, 114)","(391, 146)","(391, 166)","(438, 187)","(422, 166)","(422, 156)","(438, 198)","(438, 166)","(391, 240)","(391, 302)","(391, 375)","(391, 240)","(391, 302)","(391, 354)","(391, 198)"
"(391, 114)","(391, 146)","(391, 166)","(438, 187)","(422, 166)","(406, 166)","(438, 198)","(438, 166)","(391, 240)","(391, 302)","(391, 375)","(391, 240)","(391, 302)","(391, 354)","(391, 208)"
"(391, 114)","(391, 146)","(391, 166)","(438, 187)","(438, 166)","(422, 156)","(438, 198)","(438, 166)","(391, 240)","(391, 302)","(391, 375)","(391, 240)","(391, 302)","(391, 354)","(391, 208)"
"(391, 114)","(391, 146)","(391, 166)","(438, 187)","(422, 166)","(422, 156)","(438, 198)","(438, 166)","(391, 240)","(391, 302)","(391, 375)","(391, 240)","(391, 302)","(391, 354)","(391, 208)"
"(391, 114)","(406, 156)","(391, 166)","(438, 187)","(422, 166)","(422, 156)","(438, 198)","(438, 166)","(391, 240)","(391, 302)","(391, 375)","(391, 240)","(391, 302)","(391, 354)","(391, 208)"
"(391, 114)","(406, 156)","(391, 166)","(438, 187)","(422, 166)","(422, 156)","(438, 198)","(438, 166)","(391, 240)","(391, 302)","(391, 375)","(391, 240)","(391, 302)","(391, 354)","(391, 198)"
"(391, 114)","(391, 146)","(391, 166)","(438, 187)","(422, 166)","(422, 156)","(438, 198)","(438, 166)","(391, 240)","(391, 302)","(391, 375)","(391, 240)","(391, 302)","(391, 354)","(391, 198)"
"(391, 114)","(391, 146)","(391, 166)","(438, 187)","(422, 166)","(422, 156)","(438, 198)","(438, 166)","(391, 240)","(391, 302)","(391, 375)","(391, 240)","(391, 302)","(391, 354)","(391, 208)"
"(391, 114)","(391, 146)","(391, 166)","(438, 187)","(422, 166)","(422, 156)","(438, 198)","(438, 166)","(375, 240)","(391, 302)","(391, 375)","(391, 240)","(391, 302)","(391, 354)","(391, 208)"
"(391, 114)","(391, 146)","(391, 166)","(438, 187)","(422, 156)","(422, 156)","(438, 198)","(438, 166)","(375, 240)","(391, 302)","(391, 375)","(375, 240)","(391, 302)","(391, 354)","(391, 208)"
"(391, 114)","(391, 146)","(391, 166)","(438, 187)","(422, 156)","(406, 166)","(438, 198)","(438, 166)","(375, 240)","(391, 302)","(391, 375)","(375, 240)","(391, 302)","(391, 354)","(391, 208)"
"(391, 114)","(406, 146)","(391, 166)","(438, 187)","(438, 166)","(406, 166)","(438, 198)","(438, 166)","(375, 240)","(391, 302)","(391, 375)","(375, 240)","(391, 302)","(391, 354)","(391, 208)"
"(391, 114)","(406, 156)","(391, 166)","(438, 187)","(438, 166)","(422, 156)","(438, 198)","(438, 166)","(375, 240)","(391, 302)","(391, 375)","(375, 240)","(391, 302)","(391, 354)","(391, 208)"
"(391, 114)","(406, 156)","(391, 166)","(438, 198)","(438, 166)","(406, 166)","(453, 198)","(438, 166)","(375, 240)","(391, 302)","(391, 375)","(375, 240)","(391, 302)","(391, 354)","(391, 208)"
"(406, 114)","(406, 156)","(406, 177)","(438, 198)","(438, 166)","(406, 177)","(453, 198)","(438, 166)","(375, 250)","(391, 302)","(391, 375)","(360, 240)","(391, 302)","(391, 365)","(391, 208)"
"(406, 125)","(406, 156)","(406, 177)","(438, 198)","(438, 166)","(406, 177)","(453, 198)","(438, 177)","(360, 250)","(391, 313)","(391, 375)","(360, 250)","(391, 302)","(391, 365)","(391, 208)"
"(406, 125)","(406, 166)","(406, 177)","(438, 198)","(438, 166)","(406, 177)","(453, 208)","(453, 166)","(360, 250)","(391, 313)","(391, 375)","(360, 250)","(391, 313)","(391, 365)","(391, 219)"
"(406, 125)","(406, 166)","(406, 187)","(438, 208)","(438, 166)","(406, 177)","(453, 208)","(453, 166)","(360, 250)","(391, 313)","(391, 375)","(360, 250)","(391, 313)","(391, 365)","(391, 219)"
"(406, 135)","(406, 166)","(406, 187)","(453, 208)","(438, 177)","(406, 177)","(453, 208)","(453, 177)","(360, 250)","(406, 313)","(391, 375)","(360, 250)","(391, 313)","(391, 365)","(391, 219)"
"(406, 135)","(406, 177)","(406, 187)","(453, 219)","(438, 177)","(422, 187)","(453, 219)","(453, 177)","(360, 260)","(406, 313)","(391, 375)","(360, 260)","(406, 313)","(391, 365)","(391, 229)"
"(406, 135)","(406, 177)","(406, 198)","(453, 219)","(438, 187)","(422, 187)","(453, 219)","(438, 187)","(360, 260)","(406, 313)","(391, 375)","(360, 260)","(406, 313)","(391, 365)","(391, 229)"
"(406, 146)","(406, 187)","(406, 198)","(453, 229)","(438, 187)","(422, 187)","(453, 229)","(453, 187)","(360, 260)","(406, 313)","(391, 375)","(360, 260)","(406, 313)","(391, 365)","(391, 229)"
"(406, 146)","(406, 187)","(406, 208)","(453, 229)","(438, 198)","(438, 187)","(453, 229)","(422, 187)","(360, 271)","(406, 313)","(391, 375)","(360, 271)","(406, 313)","(391, 365)","(391, 229)"
"(422, 156)","(406, 198)","(406, 208)","(453, 240)","(453, 198)","(406, 198)","(422, 198)","(453, 198)","(360, 271)","(406, 313)","(391, 375)","(360, 271)","(406, 313)","(391, 365)","(375, 240)"
"(422, 156)","(406, 198)","(406, 219)","(453, 240)","(453, 208)","(406, 208)","(422, 198)","(453, 198)","(360, 271)","(406, 313)","(391, 375)","(360, 271)","(406, 313)","(391, 365)","(375, 240)"
"(422, 166)","(406, 198)","(406, 219)","(453, 250)","(453, 219)","(391, 219)","(453, 240)","(453, 208)","(360, 281)","(406, 313)","(391, 375)","(360, 281)","(406, 313)","(391, 365)","(375, 250)"
"(422, 166)","(406, 208)","(406, 219)","(453, 250)","(453, 219)","(391, 219)","(422, 198)","(453, 208)","(360, 281)","(406, 313)","(391, 375)","(360, 281)","(406, 313)","(391, 365)","(375, 250)"
"(422, 166)","(406, 208)","(406, 229)","(453, 250)","(453, 219)","(406, 219)","(453, 250)","(453, 219)","(360, 281)","(406, 313)","(391, 375)","(360, 281)","(406, 313)","(391, 365)","(375, 260)"
"(422, 177)","(406, 219)","(406, 229)","(453, 260)","(453, 229)","(391, 229)","(422, 208)","(453, 229)","(360, 292)","(406, 323)","(391, 375)","(360, 281)","(406, 313)","(391, 365)","(375, 260)"
"(422, 177)","(406, 219)","(406, 229)","(453, 260)","(453, 229)","(391, 229)","(422, 219)","(453, 229)","(344, 292)","(406, 323)","(391, 375)","(360, 292)","(406, 323)","(391, 365)","(375, 260)"
"(422, 177)","(406, 219)","(406, 240)","(453, 260)","(453, 229)","(391, 229)","(422, 260)","(438, 229)","(344, 292)","(406, 323)","(391, 375)","(344, 292)","(406, 313)","(375, 365)","(375, 260)"
"(422, 187)","(406, 229)","(406, 240)","(453, 271)","(453, 240)","(391, 229)","(422, 260)","(453, 240)","(344, 302)","(406, 323)","(391, 375)","(344, 292)","(406, 323)","(375, 354)","(375, 271)"
"(422, 187)","(406, 229)","(406, 240)","(453, 271)","(453, 240)","(391, 240)","(422, 219)","(453, 240)","(344, 302)","(406, 323)","(391, 375)","(344, 292)","(406, 323)","(375, 354)","(375, 271)"
"(422, 187)","(406, 229)","(406, 250)","(453, 271)","(453, 240)","(391, 240)","(422, 219)","(453, 240)","(344, 302)","(406, 323)","(391, 375)","(344, 292)","(406, 323)","(375, 354)","(375, 271)"
"(422, 198)","(406, 229)","(406, 250)","(453, 271)","(453, 240)","(391, 240)","(422, 219)","(438, 250)","(344, 302)","(406, 323)","(391, 375)","(344, 302)","(406, 302)","(375, 354)","(375, 271)"
"(422, 198)","(406, 229)","(406, 250)","(453, 281)","(453, 250)","(391, 240)","(422, 260)","(438, 250)","(344, 302)","(406, 323)","(391, 375)","(344, 302)","(406, 302)","(375, 354)","(375, 281)"
"(438, 198)","(406, 240)","(406, 250)","(453, 281)","(453, 250)","(391, 240)","(406, 260)","(438, 250)","(344, 302)","(406, 323)","(391, 375)","(344, 302)",,"(375, 354)","(375, 281)"
"(438, 198)","(406, 240)","(406, 250)","(453, 281)","(453, 250)","(391, 240)","(422, 260)","(438, 250)","(344, 313)","(406, 323)","(391, 375)","(344, 302)","(360, 354)","(375, 354)","(375, 281)"
"(438, 198)","(406, 240)","(406, 250)","(453, 281)","(453, 250)","(391, 250)","(422, 260)","(438, 250)","(344, 313)","(406, 323)","(391, 375)","(344, 302)","(391, 344)","(375, 354)","(375, 281)"
"(422, 198)","(406, 240)","(406, 250)","(453, 281)","(453, 250)","(391, 250)","(422, 260)","(438, 250)","(344, 313)","(406, 323)","(391, 375)","(360, 302)","(391, 344)","(375, 354)","(375, 281)"
"(438, 198)","(406, 240)","(406, 250)","(453, 281)","(453, 250)","(391, 250)","(422, 260)","(438, 250)","(344, 313)","(406, 323)","(391, 375)","(360, 302)",,"(375, 354)","(375, 281)"
"(422, 198)","(406, 240)","(406, 250)","(453, 281)","(453, 250)","(391, 250)","(422, 271)","(438, 250)","(344, 313)","(406, 323)","(391, 375)","(344, 302)","(360, 354)","(375, 354)","(375, 281)"
"(422, 198)","(406, 240)","(406, 250)","(453, 281)","(453, 250)","(391, 240)","(422, 271)","(438, 250)","(344, 302)","(406, 323)","(391, 375)","(344, 302)","(422, 313)","(375, 354)","(375, 281)"
"(422, 198)","(406, 229)","(406, 250)","(453, 281)","(453, 240)","(391, 240)","(438, 271)","(438, 250)","(344, 302)","(406, 323)","(391, 375)","(360, 302)","(422, 313)","(375, 354)","(375, 271)"
"(422, 187)","(406, 229)","(406, 250)","(453, 271)","(453, 240)","(391, 240)","(422, 260)","(438, 240)","(360, 302)","(422, 323)","(391, 375)","(360, 302)","(422, 313)","(375, 354)","(375, 271)"
"(422, 187)","(406, 229)","(406, 240)","(453, 271)","(453, 229)","(391, 240)","(422, 260)","(453, 229)","(360, 302)","(406, 323)","(391, 375)","(360, 292)","(422, 313)","(375, 365)","(375, 271)"
"(422, 177)","(406, 219)","(406, 240)","(453, 260)","(453, 229)","(406, 229)","(453, 260)","(438, 229)","(360, 292)","(406, 323)","(391, 375)","(360, 292)","(422, 313)","(375, 365)","(375, 260)"
"(422, 177)","(406, 219)","(406, 229)","(453, 260)","(438, 219)","(391, 229)","(453, 260)","(453, 219)","(360, 292)","(406, 323)","(391, 375)","(360, 292)","(406, 323)","(391, 365)","(375, 260)"
"(422, 177)","(406, 208)","(406, 229)","(453, 250)","(438, 219)","(391, 219)","(453, 250)","(438, 219)","(360, 281)","(406, 323)","(391, 375)","(360, 281)","(406, 323)","(391, 365)","(391, 260)"
"(422, 166)","(406, 208)","(406, 219)","(453, 250)","(438, 208)","(391, 219)","(453, 250)","(453, 208)","(360, 281)","(406, 313)","(391, 375)","(360, 281)","(406, 313)","(391, 365)","(375, 250)"
"(422, 156)","(406, 198)","(406, 219)","(453, 240)","(438, 208)","(406, 208)","(453, 240)","(453, 208)","(360, 281)","(406, 313)","(391, 375)","(360, 271)","(406, 313)","(391, 365)","(391, 250)"
"(422, 156)","(406, 198)","(406, 208)","(453, 240)","(438, 198)","(406, 208)","(453, 240)","(453, 198)","(360, 271)","(406, 313)","(391, 375)","(360, 271)","(406, 313)","(391, 365)","(391, 240)"
"(422, 146)","(406, 187)","(406, 208)","(453, 229)","(438, 198)","(406, 198)","(453, 229)","(438, 198)","(360, 271)","(406, 313)","(391, 375)","(360, 260)","(406, 313)","(391, 365)","(391, 240)"
"(422, 146)","(406, 177)","(406, 198)","(438, 229)","(438, 187)","(422, 187)","(453, 229)","(453, 187)","(360, 260)","(406, 313)","(391, 375)","(375, 260)","(406, 313)","(391, 365)","(391, 229)"
"(422, 135)","(406, 177)","(406, 198)","(438, 219)","(438, 187)","(422, 187)","(453, 219)","(453, 187)","(360, 260)","(406, 313)","(391, 375)","(375, 260)","(406, 313)","(391, 365)","(391, 229)"
"(422, 135)","(406, 166)","(406, 187)","(438, 219)","(438, 177)","(422, 177)","(453, 219)","(453, 177)","(360, 250)","(406, 313)","(391, 375)","(375, 250)","(406, 313)","(391, 365)","(391, 219)"
"(422, 125)","(406, 166)","(406, 187)","(438, 208)","(438, 177)","(406, 177)","(453, 208)","(453, 177)","(360, 250)","(406, 313)","(391, 375)","(360, 250)","(406, 313)","(391, 365)","(391, 219)"
"(422, 125)","(406, 166)","(406, 177)","(438, 208)","(453, 177)","(422, 177)","(453, 208)","(453, 166)","(375, 250)","(391, 313)","(391, 375)","(375, 250)","(391, 302)","(391, 365)","(391, 208)"
"(406, 114)","(406, 156)","(406, 177)","(438, 208)","(453, 166)","(406, 177)","(422, 208)","(453, 166)","(375, 250)","(391, 313)","(391, 375)","(375, 240)","(391, 302)","(391, 365)","(391, 208)"
"(406, 114)","(406, 156)","(406, 177)","(438, 198)","(453, 166)","(406, 166)","(438, 208)","(453, 166)","(375, 240)","(391, 302)","(391, 375)","(375, 240)","(391, 302)","(391, 365)","(391, 208)"
"(406, 114)","(406, 156)","(406, 177)","(438, 198)","(438, 166)","(422, 166)","(438, 208)","(438, 166)","(375, 240)","(391, 302)","(391, 375)","(375, 240)","(391, 302)","(391, 365)","(391, 208)"
"(406, 114)","(406, 156)","(391, 166)","(438, 198)","(438, 166)","(406, 166)","(438, 198)","(438, 166)","(375, 240)","(391, 302)","(391, 375)","(375, 240)","(391, 302)","(391, 354)","(391, 208)"
"(406, 114)","(406, 156)","(391, 166)","(438, 198)","(438, 166)","(406, 166)","(438, 198)","(438, 166)","(375, 240)","(391, 302)","(391, 375)","(375, 240)","(391, 302)","(375, 354)","(391, 208)"
"(406, 114)","(406, 156)","(391, 166)","(438, 198)","(438, 166)","(406, 166)","(438, 198)","(438, 166)","(375, 240)","(391, 302)","(391, 375)","(375, 240)","(391, 302)","(391, 354)","(391, 208)"
"(406, 114)","(406, 156)","(391, 166)","(438, 198)","(438, 166)","(406, 166)","(438, 198)","(438, 166)","(391, 240)","(391, 302)","(391, 375)","(391, 240)","(391, 302)","(391, 354)","(391, 208)"
"(406, 114)","(406, 156)","(391, 166)","(438, 198)","(438, 166)","(406, 166)","(438, 198)","(438, 166)","(391, 240)","(391, 302)","(391, 375)","(391, 240)","(391, 302)","(391, 354)","(391, 208)"
"(406, 114)","(406, 156)","(391, 166)","(438, 198)","(438, 166)","(406, 166)","(438, 198)","(438, 166)","(391, 240)","(391, 302)","(391, 375)","(391, 240)","(391, 302)","(391, 354)","(391, 208)"
"(406, 114)","(406, 156)","(391, 166)","(438, 198)","(438, 166)","(406, 166)","(438, 198)","(438, 166)","(391, 240)","(391, 302)","(391, 375)","(391, 240)","(391, 302)","(391, 354)","(391, 208)"
"(406, 114)","(406, 156)","(391, 166)","(438, 198)","(438, 166)","(406, 166)","(438, 198)","(438, 166)","(391, 240)","(391, 302)","(391, 375)","(391, 240)","(391, 302)","(391, 354)","(391, 208)"
"(406, 114)","(406, 156)","(391, 166)","(438, 198)","(438, 166)","(406, 166)","(438, 198)","(438, 166)","(391, 240)","(391, 302)","(391, 375)","(391, 240)","(391, 302)","(391, 354)","(391, 208)"
"(406, 114)","(406, 156)","(391, 166)","(438, 198)","(438, 166)","(406, 166)","(438, 198)","(438, 166)","(391, 240)","(391, 302)","(391, 375)","(391, 240)","(391, 302)","(391, 354)","(391, 208)"
"(406, 114)","(406, 156)","(391, 166)","(438, 198)","(438, 166)","(406, 166)","(438, 198)","(438, 166)","(391, 240)","(391, 302)","(391, 375)","(391, 240)","(391, 302)","(391, 354)","(391, 208)"
